day,total_amount,TRX_amount,WTRX_amount,WBTT_amount,BTC_amount,WBTC_amount,ETH_amount,USDT_amount,BTT_amount,WIN_amount,USDJ_amount,JST_amount,SUNOLD_amount,TUSD_amount,USDC_amount,NFT_amount,SUN_amount,DOGE_amount,BTT_amount,USDD_amount,HT_amount
2024-06-07,17200134189,128221870.1,16750045.81,0,340216.844,0,14526.35036,17037367938,5441607.048,1647957.873,2896.504185,3658465.337,0,3439161.933,415898.3479,658855.264,2169241.512,0,5441607.048,0,0
2024-06-06,16230998171,129292154.3,10236156.53,0,29989.01499,0,6597.056793,16079668926,4012155.595,1090642.741,2027.123084,906760.023,0,1402868.779,1944489.206,348930.299,2055387.929,0,4012155.595,0,0
2024-06-05,16217793617,114142226.2,9107199.255,0,170089.9374,0,101492.3309,16077057953,7712698.648,1161473.765,2641.649108,1798335.952,0,2551808.117,1076483.044,753746.4375,2146480.829,0.765602,7712698.648,0,0
2024-06-04,15878177077,114702499.5,9127913.464,0,283140.5293,0,45864.99158,15745904816,2578013.84,452648.9565,1058.082183,700973.5879,0,2358225.753,747632.6766,467293.8515,801299.0961,0,2578013.84,0,0
2024-06-03,16263508277,122254845.6,14394400.88,0,4399396.26,0,168299.682,16104805243,2839282.187,866091.4309,61760.39101,1732387.397,0,3529267.346,6808919.363,853591.4699,741261.4321,0,2839282.187,0,0
2024-06-02,7303993135,102454554.9,8493264.001,0,4039021.469,0,135161.0995,7183406476,1229703.091,916302.9797,1985.810046,1300417.074,0,356407.9306,333611.5005,354738.2094,968471.3586,0,1229703.091,0,0
2024-06-01,9045961159,104016796.2,8748218.136,0,23894.48154,0,9575.005285,8928837105,1471892.996,350005.0059,1424.518197,349699.8801,0,16043.38525,540238.5814,947229.8417,632627.502,0,1471892.996,0,0
2024-05-31,15288418363,117915788.2,12536656.93,0,123407.3312,0,24486.03123,15148078743,3454572.83,323506.3784,58738.7421,673860.8097,0,2704990.688,1104951.372,754343.1774,663582.3025,0,3454572.83,0,0
2024-05-30,15444258670,143766992.6,10950789.95,0,76736.35912,0,7126.937472,15227237290,5966338.213,2341918.449,35825.10396,1499176.725,0,49499327.17,605758.8375,862172.1711,1348881.866,0,5966338.213,0,0
2024-05-29,14835337436,123169679.8,9598856.298,0,3655481.397,0,4777.311784,14682354785,11594355.2,882725.3668,1050.351988,922381.276,0,335512.8972,795974.4367,907309.4416,1113406.318,0,11594355.2,0,0
2024-05-28,15781894615,125252845.9,15858583.17,0,165308.1693,0,10644.66973,15611387470,7820964.559,1339373.764,20178.53112,1348424.711,0,11649099.26,2892248.696,790192.1792,3357380.751,0,7820964.559,0,0
2024-05-27,15340706167,171112200,17708139.97,0,946873463.8,0,8517.075289,14184903115,3380583.015,1160670.269,4835.837324,2025412.761,0,9279911.52,2096147.792,1227002.317,886266.279,1.685895,3380583.015,0,0
2024-05-26,6493318586,96320240.57,10769255.49,0,24896.6231,0,52569.56903,6377635001,1675207.264,556217.7459,1529668.632,1262589.566,0,80041.97868,2673676.141,323465.6893,364292.224,0,1675207.264,0,0
2024-05-25,8344059213,129758908.6,20990717.65,0,51809.21285,0,8132.707905,8186535928,1644649.388,624559.6887,1800.407699,1202735.053,0,99366.77094,861423.4897,372760.4174,1897470.35,0,1644649.388,0,0
2024-05-24,14707062585,128319172.8,15971834.98,0,181486.1737,0,33428.14167,14543147816,2918049.36,1320759.436,1572.56724,2692623.155,0,2892840.164,8445483.228,672773.1073,462039.2378,0,2918049.36,0,0
2024-05-23,16186933739,179741110.1,30550348.56,0,3948593.771,0,48726.23387,15954999737,5746985.278,1157612.944,12841.85169,2174411.065,0,5114927.179,1498227.155,741196.6146,1188588.813,0.127741,5746985.278,0,0
2024-05-22,14748455371,122798951.8,18873192.21,0,1512265.313,0,39046.25017,14590548472,5069415.437,548186.8304,4601.950199,1748711.461,0,4936382.729,1136397.025,668529.0073,545053.1066,4246.470899,5069415.437,0,0
2024-05-21,20089870945,143837919,14362292.71,0,530842.5561,0,68642.11288,19910341517,6925105.039,2116012.196,4585.213139,2867593.997,0,4502711.265,2250278.41,827385.3553,1235181.137,76.648987,6925105.039,0,0
2024-05-20,16678311854,141046898.8,9664792.147,0,212055.9353,0,18397.21896,16509908508,2373825.473,1012277.374,30506.29996,2908395.623,0,7827973.353,1367797.748,723651.0062,1211825.551,0.208449,2373825.473,0,0
2024-05-19,6441353204,87226571.48,9556369.915,0,34136.96877,0,1921.481539,6337689194,2502399.295,599721.628,43006.97157,1632221.146,0,256709.3014,266801.5102,1014664.669,525318.2035,0,2502399.295,0,0
2024-05-18,8121052495,87432840.59,7321532.944,0,46704.06119,0,20639.95667,8017602494,3568257.04,929575.7166,9314.26235,1322213.316,0,472559.36,352968.4023,292467.3951,1572840.252,0,3568257.04,0,0
2024-05-17,15539189257,118507543.6,7211975.706,0,224776.037,0,2024.382667,15402551853,2646826.764,1175127.946,20678.70937,1291555.884,0,2388548.308,2352307.774,305451.6814,502682.7636,15.63846,2646826.764,0,0
2024-05-16,18641316412,116879389.8,13450248.74,0,515445.6603,0,331066.8387,18499072505,2666463.039,1332357.412,21042.67751,1050160.043,0,1585440.209,799913.7905,596027.1201,3014338.275,556.116322,2666463.039,0,0
2024-05-15,15036323923,99107402.22,4652226.113,0,647216.5358,0,31123.89227,14912200713,4438584.598,1438082.739,2171547.572,1760276.946,0,6929342.125,742065.3612,539502.8994,1626432.081,0,4438584.598,0,0
2024-05-14,15466411956,93614681.79,7092068.286,0,1695053.82,0,8366.951815,15351403945,4079816.562,608393.6658,34578.70088,1046596.174,0,299518.6469,5650360.439,587673.2754,288200.8329,0,4079816.562,0,0
2024-05-13,15478106518,128044825.2,10407292.95,0,231891.6974,0,16437.98736,15321426515,10195035.18,1001385.649,20532.75382,2696424.08,0,666657.9499,661145.1487,849097.0793,1363749.379,7265.539954,10195035.18,0,0
2024-05-12,6367693404,64668678.92,4180080.585,0,63289.59209,0,41934.36789,6292780303,3218754.116,532023.4264,1880.387529,360781.928,0,252931.0186,180782.4335,741375.0651,652589.3851,8.07866,3218754.116,0,0
2024-05-11,8169882435,74253159,8292984.892,0,366432803,0,17486.88935,7710859986,3609831.281,424640.7582,977.936769,703275.6824,0,84156.16955,4124900.513,697682.7865,360089.508,1.04673,3609831.281,0,0
2024-05-10,13753354874,150693161.3,29369481.79,0,326985.0568,0,2123.259585,13551593006,8335850.443,1456904.255,2468.708868,2170234.036,0,1990117.924,776123.0436,1488944.437,5126399.398,0,8335850.443,0,0
2024-05-09,13600540278,141102762.9,16069260.84,0,275753.0306,0,6644.570364,13431432318,4145668.267,1167980.961,50014.06224,2821043.552,0,501501.526,1156045.999,1006246.574,798084.2192,17.56192,4145668.267,0,0
2024-05-08,14610897166,145455517,22081238.75,0,889054.927,0,26266.65536,14342753918,3653821.076,416930.4665,663969.8418,2591261.931,0,1061981.136,88630620.15,1585709.647,1054249.165,0,3653821.076,0,0
2024-05-07,15170644491,139176663.3,14004738.19,0,728761.2179,0,75999.48287,14988549910,3199033.668,1117757.397,18839.0041,2362740.815,0,1617130.391,14689517.38,771174.314,4306236.335,1592.679207,3199033.668,0,0
2024-05-06,14665959919,130666589.1,22202407.66,0,811748.8799,0,75632.80163,14493085240,3531932.485,1647279.649,137839.9018,2563843.424,0,2042486.934,4011225.65,612467.3556,4557597.104,2.354625,3531932.485,0,0
2024-05-05,6446129394,87652796.32,7221943.677,0,114561.7923,0,48658.20567,6341255492,4248402.472,716174.5604,59940.74715,1417515.293,0,1699109.983,362780.3867,565948.6594,753458.0728,1225.624722,4248402.472,0,0
2024-05-04,8949431059,107390512.6,4637302.973,0,255648271.2,0,12799.27993,8568779837,4549590.037,1015244.253,15790.43561,1273720.534,0,548172.8502,3257833.287,1529761.221,769984.2819,0,4549590.037,0,0
2024-05-03,14075837651,116059877.7,9569760.35,0,3428516.309,0,9915.604839,13929454974,3941002.851,1370698.384,58285.86434,1760509.885,0,2775125.683,4401831.862,1268517.434,1717144.386,17854.59402,3941002.851,0,0
2024-05-02,13824680891,153919236,18921885.32,0,6200838.516,0,1866.649693,13626881465,10198625.57,815085.9184,13103.52168,2469216.648,0,1889021.335,763460.8123,775039.9938,1826070.515,42.074312,10198625.57,0,0
2024-05-01,11996620861,193598064.1,25779691.07,0,5497805.867,0,31574.19272,11735054141,16926455.84,961783.4012,85369.33428,6005501.179,0,3536264.504,4320256.489,1488673.875,3330817.22,0,16926455.84,0,0
2024-04-30,15822711898,189539623.3,31546012.35,0,2196315.793,0,5209.010025,15557810511,9142446.642,2181702.388,365297.223,17864304.06,0,2160216.614,5752200.7,1451739.639,2674348.103,0,9142446.642,0,0
2024-04-29,14679412732,168649452.3,17592255.47,0,7858815.839,0,6355.128248,14449535143,4882663.41,1700401.579,364777.6609,2697388.824,0,3430991.633,20987461.43,1051615.91,649342.1144,131.876844,4882663.41,0,0
2024-04-28,6771814460,101108809.3,7734107.301,0,542160.4902,0,433029.4371,6645150758,5504931.256,675180.5869,9336.065998,2246864.095,0,1591432.215,5591553.476,485983.1098,571154.7583,12122.79001,5504931.256,0,0
2024-04-27,8330530055,115458780,15754113.94,0,56591.80404,0,8597.161952,8174340001,10047285.84,1585490.716,9728.350704,4626015.502,0,1293268.542,4483217.468,370894.2434,2422599.143,15.355204,10047285.84,0,0
2024-04-26,15088616839,161401156.3,21143341.81,0,509917.5914,0,47875.34733,14875515530,16212154.55,1226074.905,58083.26913,3562186.485,0,1640856.405,3269025.85,1113800.859,2904886.81,0,16212154.55,0,0
2024-04-25,15113799722,159477932.6,18420028.58,0,65999.75473,0,18789.95355,14911409034,6834226.856,2581182.367,15699.36888,4327398.059,0,1565548.652,5105459.78,2094389.497,1881721.767,0,6834226.856,0,0
2024-04-24,16779680599,141788359.8,21228377.62,0,1772487.085,0,8724.758362,16583569566,8717246.78,2132537.43,48917.86754,4379801.131,0,5025646.429,3750137.291,1718109.889,5520525.435,0,8717246.78,0,0
2024-04-23,16950434915,126354685.5,15096201.16,0,937890.5856,0,20844.41499,16761354576,5802144.365,12543478.52,7349.649822,2330985.658,0,7086245.013,14096702.6,1068954.87,3700282.263,0,5802144.365,0,0
2024-04-22,18360403933,173326949.5,17331762.78,0,4596286.977,0,22770.74463,18040915963,4260723.189,791970.6597,20080.4374,6748940.715,0,4151996.859,105611094.6,969910.2458,1035225.204,16.980812,4260723.189,0,0
2024-04-21,7225321283,89348398.91,9717765.303,0,1373529.276,0,1067.785117,7109844490,6792894.037,467409.5223,117880.2713,3527829.443,0,678166.5135,1805130.063,496950.0735,1146982.084,0,6792894.037,0,0
2024-04-20,8740290044,131752863.1,14057785.35,0,56473.6441,0,13787.79713,8576066071,5287628.404,1167302.866,15338.90707,4080983.786,0,1386538.996,4218715.479,1020866.364,1163942.587,0,5287628.404,0,0
2024-04-19,18056733310,189141310.1,34424010.83,0,8239050.58,0,6190.539012,17754538575,9394758.275,1049387.526,140045.9883,12253300.2,0,6487893.203,35704053.86,1077805.485,3904105.894,0,9394758.275,0,0
2024-04-18,17042292324,177814615,23774194.51,0,9146219.207,0,12370.67494,16792402984,12477758.67,771650.5627,4885.728404,9566558.526,0,4592765.133,8475075.799,1549824.795,1701744.986,0,12477758.67,0,0
2024-04-17,16408864205,177729234.1,22745291.7,0,12314366.77,0,107788.6565,16161289603,8189561.939,1012487.286,12305.38531,6814893.384,0,1032937.724,10533888.5,3612888.629,3428903.342,0,8189561.939,0,0
2024-04-16,25058625447,178183339.4,29548711.7,0,3589499.427,0,6646.469759,24766021981,13677895.64,1523928.769,10907.45446,14773175.98,0,2969356.965,44672847.27,1900520.7,1683751.668,0,13677895.64,0,0
2024-04-15,19479789539,206396583,35985929.09,0,265843.6155,0,180590.3073,19172578493,14778367.11,6050937.216,63384.30555,22113842.33,0,4365757.52,7665766.226,2506433.927,6833974.371,304.671845,14778367.11,0,0
2024-04-14,10087571277,155111173.5,31826826.19,0,9625271.87,0,23347.7078,9825662961,15977809.88,1634438.998,202701.2446,24215283.7,0,7854346.41,7733073.149,1466482.29,6227539.62,0,15977809.88,0,0
2024-04-13,12436685523,205494951.5,40512799.71,0,17773864.76,0,47255.2478,12045269433,22862018.52,3057529.445,249301.6258,32645132.96,0,5266488.695,42769310.46,3713934.05,17004974.59,0,22862018.52,0,0
2024-04-12,16570094530,200462125.7,38338233.95,0,16691133.96,0,103676.4072,16188543501,30386724.93,3784550.846,59756.74434,74286490.34,0,3783464.886,5084587.81,2832018.959,5653717.698,0,30386724.93,0,0
2024-04-11,15617651604,121081866.5,10233568.16,0,80409.22384,0,243909.9329,15390880014,12164271.05,3069873.104,125315.9659,51072225.99,0,18899532.87,5692522.109,1238221.185,2862370.69,636.869402,12164271.05,0,0
2024-04-10,14543607807,250625607.3,28240947.3,0,924269.3159,0,350310.8002,14226330776,12141060.58,775250.5108,21845.64704,11718642.01,0,5215381.998,4248158.92,1115317.734,1877630.92,4.534034,12141060.58,0,0
